m00_R,m00_G,m00_B,m01_R,m01_G,m01_B,m02_R,m02_G,m02_B,m03_R,m03_G,m03_B,m10_R,m10_G,m10_B,m11_R,m11_G,m11_B,m12_R,m12_G,m12_B,m20_R,m20_G,m20_B,m21_R,m21_G,m21_B,m30_R,m30_G,m30_B,mu02_R,mu02_G,mu02_B,mu03_R,mu03_G,mu03_B,mu11_R,mu11_G,mu11_B,mu12_R,mu12_G,mu12_B,mu20_R,mu20_G,mu20_B,mu21_R,mu21_G,mu21_B,mu30_R,mu30_G,mu30_B,nu02_R,nu02_G,nu02_B,nu03_R,nu03_G,nu03_B,nu11_R,nu11_G,nu11_B,nu12_R,nu12_G,nu12_B,nu20_R,nu20_G,nu20_B,nu21_R,nu21_G,nu21_B,nu30_R,nu30_G,nu30_B,Hu_R1,Hu_G1,Hu_B1,Hu_R2,Hu_G2,Hu_B2,Hu_R3,Hu_G3,Hu_B3,Hu_R4,Hu_G4,Hu_B4,Hu_R5,Hu_G5,Hu_B5,Hu_R6,Hu_G6,Hu_B6,Hu_R7,Hu_G7,Hu_B7,Waldo
707684.0,552491.0,476421.0,21771877.0,18230889.0,15398011.0,908547149.0,774988225.0,659235555.0,42948463825.0,36952525851.0,31810358401.0,23517862.0,17706457.0,15180637.0,724564894.0,605106594.0,500960632.0,30310192256.0,25865857358.0,21465266412.0,1014878126.0,753917307.0,642603293.0,31228443314.0,26167044032.0,21309073216.0,48931667698.0,36055871629.0,30530984209.0,238736007.15826127,173412246.87488842,161569115.53549066,307625903.87949395,-64625838.9196577,59863850.9431844,1038576.0855437771,20835624.608149346,10319758.669464651,53312105.74276534,-346333610.5813847,-207630401.885318,233328969.80734333,186453548.32728142,158888805.75915843,-63279979.69484269,-45931240.86525976,-117634663.85356379,-302963492.12037885,-57056635.641703084,-70508784.0129592,0.00047669343678383245,0.0005681059655378034,0.0007118304384615318,7.301707993390843e-07,-2.8483488240210064e-07,3.821091258292448e-07,2.073765116006007e-06,6.82584007122393e-05,4.546610479456759e-05,1.2653987318276542e-07,-1.5264466178068786e-06,-1.3252984916602054e-06,0.0004658969957764273,0.0006108298289730458,0.0007000217083278313,-1.5019929327552413e-07,-2.024394547002055e-07,-7.508584540437066e-07,-7.191042510475769e-07,-2.5147402919547405e-07,-4.500554073616988e-07,3.0256769727106634,2.9285098461762624,2.85021078146808,9.873657033876661,7.689048405384006,8.075301468127227,11.58479139204115,10.725047790987235,10.71280064365407,12.162727619817005,11.468720635169799,11.483087009140373,-24.036490193576295,-22.75972817920269,-23.09035440182507,-17.521407091666127,15.441958247113181,16.07859734367234,-26.46145015736904,22.679821499536008,22.602897914507572,1
679203.0,570499.0,491545.0,20739040.0,18019965.0,15668075.0,861991028.0,759655741.0,672415329.0,40540650184.0,36074261823.0,32403231665.0,22888227.0,18664309.0,15786784.0,706190447.0,598475840.0,507704832.0,29550936359.0,25102908314.0,21583439094.0,991178871.0,803749899.0,672149762.0,30729771087.0,26018550354.0,21680188576.0,47863351149.0,38759827777.0,32129076034.0,228737376.1144813,190471327.70352617,172992948.12820798,251585508.49111214,46953830.67887543,-58469252.33090524,7312710.473394584,8938969.770280017,4498582.885880238,56420712.19093858,-314505789.164033,-299081988.12129426,219876425.03976575,193132824.39078766,165130976.20692715,-28114563.423368923,46156999.05657939,-33650838.293963164,-357122043.2105747,-172436606.63536125,-65040912.60957471,0.0004958358727817863,0.0005852209086391082,0.0007159815551424205,6.617388510835924e-07,1.9100019505092102e-07,-3.451591043300206e-07,1.5851822039618817e-05,2.7464879225304765e-05,1.8618691717899082e-05,1.4840193891322123e-07,-1.2793560441491303e-06,-1.765558255422103e-06,0.0004766279169835641,0.0005933983258306528,0.0006834425011313118,-7.394900847062973e-08,1.8775881957461173e-07,-1.98649593460927e-07,-9.393288667067219e-07,-7.014427795364227e-07,-3.83953313000751e-07,3.0121265608998122,2.9286264757167584,2.8540506647835038,8.861992212454078,8.510864716920912,8.611647825811938,11.569012740770972,11.000999669924475,10.616225417640113,12.012752904492702,11.390723438707449,11.308376828394401,-23.90474756915252,-22.69758701516342,-22.425129879468667,-16.457703557463567,-16.28810762434606,-16.27030511049778,24.018209600500295,-22.785438578396377,22.417326127290487,1
734258.0,574467.0,482488.0,22184245.0,18453896.0,15234041.0,918944001.0,769601988.0,634599095.0,43346986159.0,36257180426.0,29846843039.0,23178040.0,17885894.0,14765318.0,692342364.0,579128171.0,461313321.0,28552999522.0,24113637331.0,18948620149.0,983609022.0,747596742.0,613082854.0,29126648708.0,24301435183.0,18992243831.0,46830846736.0,35072088014.0,28715767718.0,248688142.40530297,176798088.77025133,153600593.0897328,555492952.3989005,176113742.83939454,110509498.47773159,-7939169.166543668,4570489.282818677,-4885755.018549698,24782103.648496732,-141378618.29869232,-163146062.07701507,251956744.13363692,190723668.0388569,161227853.16863424,-90050009.94459231,1402108.0138047007,-66157375.2373566,-125204466.54091421,-80431977.27140759,85989682.8116499,0.00046127264931222897,0.0005357317606273806,0.0006598114681694385,1.202421784484247e-06,7.040938197168279e-07,6.834131276274661e-07,-1.4725758773094878e-05,1.3849449886276298e-05,-2.0987400680296987e-05,5.3643419171411236e-08,-5.652245519248991e-07,-1.0089283010059524e-06,0.00046733532911751664,0.0005779289085220106,0.0006925753629535564,-1.9492253354934767e-07,5.6055567906225785e-09,-4.0913061184235167e-07,-2.710179803962932e-07,-3.2156296942736163e-07,5.317776198744153e-07,3.032167589275135,2.9532471179282878,2.868899066831484,9.043760487391005,8.593829836114645,8.547392289467071,11.471002978274564,11.626990465010083,10.78742509143453,11.973750185493854,11.889388301812902,12.51869546330556,23.889084305731174,-25.65659429055015,-24.492273980940283,17.152886428694156,-16.63950475678259,16.796384707717444,-23.811153977523848,-23.647598517750623,-24.22809922624127,1
727649.0,611647.0,500828.0,22043165.0,18602565.0,15325455.0,923048531.0,779116067.0,640639493.0,43919174831.0,37057853577.0,30333081231.0,23064089.0,19583665.0,15645542.0,698665536.0,591864294.0,472316242.0,29355379510.0,24737697970.0,19614135018.0,977434025.0,833175429.0,660650066.0,29498700960.0,25049957776.0,19806549246.0,46415972477.0,39579825319.0,31310259158.0,255279973.33383814,213339688.5019039,171676953.0521037,489900251.3229822,384922746.3334645,222650986.9470092,-30565.281916162938,-3751152.655873422,-6441035.691363076,99617515.96419291,20195995.76659362,-4832949.660447707,246377978.19732314,206147200.57375902,171893477.9622625,-109433688.60705693,-49940433.95184176,-7071135.377619191,-184232536.3985813,-297528646.95732003,-67702163.80124952,0.0004821396764963836,0.000570256122501549,0.0006844390730366078,1.0846829664215274e-06,1.3155926874309513e-06,1.2543049080803983e-06,-5.772773689461274e-08,-1.002681584224154e-05,-2.5679023419376958e-05,2.2056208877579656e-07,6.902606977374955e-08,-2.722643435237861e-08,0.00046532674362413315,0.0005510306314274563,0.0006853023112649415,-2.4229597283161006e-07,-1.7068689844910698e-07,-3.9835259351262583e-08,-4.079073108301559e-07,-1.0168962888443506e-06,-3.814003140429871e-07,3.0234361732488537,2.950283308258266,2.8633614226049247,9.548692562642833,9.112513429163833,8.578660323763884,11.35400630290292,11.315295496459099,11.703951927335382,12.128010435522338,11.655751751662779,11.784650031229042,24.29871856076555,-23.192660749799586,23.95718329064919,16.943969909852676,16.28858976160658,16.30237580048377,-23.901322973100392,-23.47941903922424,-23.561491490123874,1
725853.0,551412.0,473442.0,22048854.0,18208357.0,15099208.0,911268578.0,768245205.0,635547522.0,42708836868.0,36269320081.0,30125850214.0,23757835.0,17399163.0,14923713.0,719189794.0,593957084.0,483774058.0,29691262632.0,25192902418.0,20340323950.0,1021255797.0,736908235.0,628768441.0,30736002616.0,25423695166.0,20403455216.0,49083888895.0,35106563199.0,29796706071.0,241502161.50338706,166981060.1510504,153997337.9705645,355743844.4059435,-127030500.9891153,34012346.868905954,-2489437.5676728236,19413600.35221763,7820833.0657863645,15846224.180281391,-330305414.8009189,-192086749.88795978,243640048.51204854,187897924.92229226,158347122.85254166,-123183294.58450289,-135141081.68789786,-142540303.37542367,-291875704.4464291,-3517363.2234429186,-5917668.751813525,0.00045837789922254223,0.0005491800948864583,0.0006870362443380078,7.925299871172815e-07,-5.62622994745106e-07,2.2053099827369032e-07,-4.725022564651208e-06,6.384893516590595e-05,3.489148480046726e-05,3.530238974739698e-08,-1.4629354384089304e-06,-1.245461916262735e-06,0.000462435668932366,0.0006179730811653011,0.0007064421633517705,-2.7442907700383896e-07,-5.985450698872162e-07,-9.242101263630909e-07,-6.502438536106154e-07,-1.5578537555711302e-08,-3.8369284022665194e-08,3.0358282900174993,2.932872143827289,2.8558997564044506,9.975642225964224,7.67697034344539,8.280150807589536,11.497213895326073,10.685175850234996,10.645232149239737,12.18937668727564,11.45169476434983,11.668899434807885,-24.034509145272043,22.71044398044326,23.06554820124882,17.189308015254827,15.304438141416911,15.828388341909896,-25.069892790177626,22.63702301978077,22.91350148216906,1
752475.0,658511.0,483145.0,21926269.0,18926054.0,15225560.0,884049465.0,770296788.0,650600362.0,40756822729.0,36156003224.0,31282003916.0,24358889.0,22480756.0,15418595.0,696789002.0,642348656.0,482912366.0,27876746336.0,25935496856.0,20511717022.0,1063842855.0,1006898500.0,669227681.0,30074667494.0,28531616090.0,20940027192.0,51794016923.0,49612201558.0,32517243665.0,245142827.22417888,226349124.23900592,170790621.00381875,710254371.018904,1006294104.3120666,14950458.519275451,-13001426.59249949,-3763560.829823622,-2980571.4995083846,16262951.512015905,-145153926.776103,-63020889.25082226,275304400.8130555,239433126.86039263,177174422.09423676,-82751686.75857443,-150364921.86791748,40599978.45658206,-468514987.85625046,-1109980610.2508976,-148129863.41977334,0.00043294730362072924,0.0005219786629282899,0.0007316595384656973,1.4460513858970216e-06,2.859679376500836e-06,9.21426691872775e-08,-2.2961849017503328e-05,-8.679063620879186e-06,-1.2768637732428855e-05,3.311076218931251e-08,-4.124973892235063e-07,-3.884103582936793e-07,0.00048621572720108013,0.0005521513893173269,0.0007590074626785125,-1.6847934515473449e-07,-4.2730595774363715e-07,2.502257960257352e-07,-9.538790258075372e-07,-3.154334946263326e-06,-9.129540063434959e-07,3.036607451500977,2.9689431324602764,2.826619362393799,8.305701021513034,8.91660560927254,8.853852918780342,11.308249888232119,10.681370905443547,12.303371327331954,11.605547528588167,10.729583604558776,11.742137818442547,-23.207731469966966,-21.44459339997063,24.168443160705706,16.178735448527647,15.29538216334048,16.18134197655142,-23.218320067994842,22.1185825241539,-23.80170027553528,1
797005.0,693517.0,485400.0,24002134.0,19825826.0,14918323.0,984584512.0,787952944.0,627766485.0,45773181376.0,35899231232.0,29886126277.0,25596981.0,23262577.0,15196294.0,765383010.0,676391923.0,472795825.0,31100874264.0,26986084063.0,19838580259.0,1109754495.0,1034893121.0,650936686.0,33186455820.0,30498197069.0,20454634199.0,53866803543.0,50968295551.0,31402077958.0,261750355.9357896,221184751.4650283,169265534.99520192,356573416.46945244,727550138.7758482,187858787.3891505,-5480620.664116314,11376063.383578187,5751691.718248928,-190394753.62434956,-94572559.10482967,-168290896.96438545,287670020.8569758,254598638.4120764,175190185.5170252,117778195.54702151,150153623.23344946,88559763.49664357,-252471542.43964314,-824986768.4600642,54100236.73054165,0.0004120644886510006,0.0004598762281969184,0.0007184044176276143,6.28776565722618e-07,1.8164362052096993e-06,1.1444111610776616e-06,-8.62795064165338e-06,2.3652539724901334e-05,2.4411589396148024e-05,-3.3573944042398493e-07,-2.3611433937238552e-07,-1.0252061320658587e-06,0.00045286891634153617,0.0005293487040200825,0.0007435500865784628,2.076884195303087e-07,3.7488066189302736e-07,5.394944957140197e-07,-4.452047799011706e-07,-2.05970111911627e-06,3.2957156591840756e-07,3.0630173294804397,3.004704946306078,2.835066142343746,8.707131153239539,8.1509372940288,8.52056758939781,12.500461592876954,11.637376560888193,10.927380199565333,11.882878728667661,10.996856763874163,11.478934429828382,24.188297407641745,-22.346481451031572,22.747165397047965,16.723997972578832,-15.353209397131579,-15.760663948290096,-24.269350375274602,22.742406567719684,22.975491203733426,1
789322.0,710677.0,497348.0,23569892.0,20637509.0,15799085.0,960270042.0,826751833.0,672460037.0,44471897696.0,37882081727.0,32164458851.0,25905489.0,24213143.0,16596683.0,775895705.0,715311085.0,538352387.0,31502367665.0,28750600507.0,23039861503.0,1116565529.0,1055259657.0,731084977.0,33630782859.0,31468077315.0,23987146437.0,53519539257.0,50676350327.0,35780765171.0,256451056.98290437,227454574.5758762,170575869.70220253,481601449.9543269,663640643.2085838,-34602193.60898141,2333612.5495323334,12180187.868410008,11131194.92713559,-152990986.5834956,-124680149.96950999,-107575410.12327969,266349317.70838386,230305009.61666134,177247650.6158807,135915519.7934279,-5815789.636519065,20114256.153190486,-609187256.8850396,-970134982.0801314,-445442130.25454056,0.000411619630156313,0.0004503499875231329,0.000689599348603043,8.700661379021782e-07,1.5586633535608617e-06,-1.9835935717549443e-07,3.745590858027397e-06,2.4116232723813667e-05,4.500088309282754e-05,-2.763950915080712e-07,-2.928307400438521e-07,-6.166831340544044e-07,0.0004275069439656073,0.00045599372270606656,0.0007165718376199655,2.4554637740158326e-07,-1.3659287253165122e-08,1.1530630010620151e-07,-1.100563970285917e-06,-2.2785130176249066e-06,-2.5535263924203712e-06,3.0761725251109735,3.042707074786283,2.8519618054140037,9.510710281496275,8.627415226839071,8.054145887221717,13.038820268130934,11.344966283986487,12.101758351193396,11.5029863306896,11.045813166579777,10.997526097925746,-23.87026189628979,-22.34582041006086,22.677678478618823,-16.897367168429515,-15.444438520808601,15.49718005959484,23.996697674586315,22.449990533553162,-22.71971987742998,1
823576.0,734790.0,496308.0,24913208.0,21280323.0,14932260.0,1029225694.0,855102567.0,621785506.0,48027129590.0,39153572853.0,29351708514.0,26640542.0,24579369.0,15365574.0,799822280.0,721840565.0,471448613.0,32841738058.0,29271943595.0,19674058905.0,1155933416.0,1087316253.0,652271532.0,34856209300.0,32424419499.0,20296525719.0,56108485136.0,53353200957.0,31331748096.0,275600123.49859643,238801110.82295755,172523377.0244445,219179629.51209065,556982853.0928072,262935648.28430805,-6055215.311587409,9995124.185363118,9149504.347227912,-84695751.8747632,89074381.59276442,-126824337.1365767,294181157.49105376,265114834.31144813,176557128.14296764,280916684.2562785,265858878.82899964,105308010.15060759,-314945951.901461,-755126703.9837465,205250581.44074973,0.0004063235959395849,0.00044229279856497223,0.0007003988095535903,3.560745899471482e-07,1.2034657429016802e-06,1.515204605557985e-06,-8.927343095349377e-06,1.851235713566745e-05,3.714454274736258e-05,-1.375949269838879e-07,1.9246187961047004e-07,-7.308435390183187e-07,0.0004337180413855768,0.0004910294663395949,0.0007167747612082392,4.5637130320246773e-07,5.744378868044576e-07,6.06852600716258e-07,-5.116545316207898e-07,-1.6315926329661592e-06,1.1827860859559169e-06,3.075699187256683,3.0299683737196283,2.848576955533982,8.9709225849687,8.426421531733176,8.23754351456556,11.984630229617661,11.288207371711213,10.939831058730988,11.965936056312232,11.281329057143981,11.327220848028645,24.400685636002276,-22.683173671928422,-22.64173825703547,16.910051966732663,-15.615143428104108,16.14209229969289,23.969106763797782,22.756154185517257,22.58454098835056,1
806764.0,714782.0,485689.0,24168334.0,20471498.0,14829728.0,986776186.0,810702656.0,618137690.0,45646835332.0,36665087378.0,29140496582.0,26207433.0,24305522.0,15406123.0,782558403.0,712091689.0,480964213.0,31654642925.0,28406075605.0,20148679479.0,1134245725.0,1072832860.0,662506543.0,33918824493.0,31800642653.0,20890204543.0,54733093377.0,52243356878.0,31950537151.0,262762263.29700887,224394900.11918038,165335933.00327164,342646336.9404494,592974063.8724926,170131514.27599737,-2541073.459809761,15976726.659096,10563167.012662396,-248173457.98201522,-76295658.63408197,-103792926.81644452,282906864.5036356,246345343.95666924,173822167.00810185,105169576.59314246,-12051441.738772463,-8491395.025244385,-492715207.557733,-990869830.7387544,-91589930.05291463,0.00040371043292303666,0.00043920347506047196,0.0007008913743996809,5.861109253947048e-07,1.372782327879672e-06,1.0348778665295885e-06,-3.904129358900658e-06,3.127091509227424e-05,4.4779332060694973e-05,-4.245111049925589e-07,-1.7663054465284263e-07,-6.313527691901462e-07,0.00043466078923427257,0.000482166622651725,0.0007368661810075406,1.7989697018441782e-07,-2.7900050360407954e-08,-5.165155206535797e-08,-8.428100204903016e-07,-2.2939428142674696e-06,-5.571242448062251e-07,3.0765636376513585,3.0355658865149846,2.842314341509376,8.991871225370009,8.239780191357259,8.030819890157462,12.726588081432345,11.281231191892722,11.49443029975864,11.658986929436868,11.101689511914245,11.623566931705087,-25.178536301035525,-22.532068352389455,-23.834922079843164,16.330599944160433,-15.636239526583614,-15.713834300207337,-23.852257174813364,22.381016783656726,-23.19360725318366,1
820952.0,729522.0,509917.0,24897597.0,21168425.0,15235481.0,1031326177.0,852328537.0,637460651.0,48251740065.0,39114011687.0,30318756587.0,25414710.0,22721927.0,15250918.0,753739214.0,646399087.0,454339923.0,30948854864.0,25901445597.0,18823450785.0,1083004788.0,984974997.0,632710598.0,31840030702.0,28075812503.0,18960776879.0,52171650984.0,48154952351.0,29938635112.0,276238989.9605519,238087682.0557694,182249545.46446973,218581456.52301088,565023180.982324,381848009.87223274,-17030827.91703042,-12919490.856425107,-1332414.6972291267,54475748.3458326,104312335.40411396,-162502142.67275253,296226164.6650182,277270545.8753883,176576560.80821392,49439223.38496319,299737354.2916579,136126593.26964584,303506738.80801964,204688775.7813394,452803600.11643755,0.00040987312875139626,0.00044736308047864094,0.0007009184174896864,3.579471447395781e-07,1.2429975782168744e-06,2.0565619856144267e-06,-2.52697083948096e-05,-2.4275523949164824e-05,-5.124369438846745e-06,8.920902480988727e-08,2.2947727571112913e-07,-8.752061567991346e-07,0.00043952935444274504,0.000520987076936441,0.0006791005335680978,8.096125412599565e-08,6.593938408649459e-07,7.331523792495952e-07,4.970200688278178e-07,4.5029595448109787e-07,2.43871552783635e-06,3.070886473700959,3.013967572510634,2.86011494962535,8.464234569005583,8.109148973963224,9.235781481191935,13.18137347412659,12.22387720051846,10.59060969738887,12.270588046509586,11.389213744201522,10.990248865289889,-25.13170293116268,-23.84161329889119,-21.780700227766623,-16.6669787396977,-15.446113350663623,16.567705983697607,-25.16363774710845,-23.207145518600377,23.77705562531208,1
819200.0,729026.0,491308.0,24663340.0,21002051.0,14919171.0,1013084970.0,838933087.0,622186381.0,47045856316.0,38224022075.0,29377131693.0,26561040.0,24630157.0,15437775.0,794723359.0,723448320.0,478047481.0,32383966541.0,29171643004.0,20006794553.0,1152618560.0,1089740851.0,659558507.0,34590466151.0,32428284872.0,20651618523.0,55865587380.0,53348639299.0,31770674541.0,270555258.1401367,233898223.76247346,169147425.13679203,254289293.78842995,579273702.1035645,210939138.30692273,-4939678.443359445,13893635.459246904,9260477.563204754,-165999857.54775056,27767029.363034293,-105824526.18557419,291426121.17968744,257610537.61659655,174476039.48344216,209341343.69044995,95833389.04954512,41352684.73906646,-403833274.66241634,-875029297.3819826,81470393.55090837,0.00040315875133892405,0.0004400893806776863,0.0007007413078950555,4.186520446579369e-07,1.276516020415463e-06,1.246730482187078e-06,-7.360694473027356e-06,2.6141461556505034e-05,3.8364161642573066e-05,-2.732957362849622e-07,6.118879157217957e-08,-6.254631720671537e-07,0.00043425876077963035,0.00048470510007320156,0.0007228166080867093,3.4465148045267175e-07,2.1118316949002645e-07,2.4441008434125453e-07,-6.648554629240282e-07,-1.9282575963396455e-06,4.815209915568407e-07,3.077057961361039,3.0339547708208063,2.8466248593356887,8.92667401869037,8.325684000602026,8.195550163334598,12.395091839312446,11.312185192300257,11.234821554614,11.834826940819449,11.244186498365865,11.648934660538078,23.961515164789798,-22.692044851625873,23.407612687060322,16.518042975180936,-15.63140885660765,-16.088497864755162,24.589374091857408,22.65528380458077,23.148270123476763,1
773210.0,701618.0,515986.0,22975391.0,20735906.0,16651347.0,941419781.0,853388778.0,714564197.0,43988502749.0,40242392438.0,34368690621.0,25785643.0,24185390.0,17732684.0,768588186.0,716871354.0,579190165.0,31632554448.0,29489866300.0,24899996651.0,1119400987.0,1054256432.0,791822236.0,33775363804.0,31539662532.0,26147147147.0,53888524615.0,50603821940.0,39056534504.0,258722206.469302,240551311.4001751,177209778.63514313,639379908.323781,802286504.5655917,-128407032.26437496,2385951.0167316026,2086423.1496797812,6939998.279685849,95519617.82877705,-50522011.259672195,-105065002.19146556,259480157.05283305,220564751.5526626,182410194.1154217,354013945.1301289,237894063.96261078,117300587.48032422,-748895510.6142702,-943447430.2798097,-693338857.7119236,0.00043275169944590125,0.0004886594301748835,0.0006655977520168827,1.2162289299855386e-06,1.945708074147453e-06,-6.714195969435666e-07,3.990860975467865e-06,4.238390310540063e-06,2.606654829963133e-05,1.816974870059428e-07,-1.2252616075517698e-07,-5.493678981617582e-07,0.0004340194854917736,0.00044805844201400763,0.0006851304486879499,6.734055857562856e-07,5.769415270102674e-07,6.133457940615714e-07,-1.4245495888871838e-06,-2.2880520514588996e-06,-3.625356712799024e-06,3.0620955348586496,3.0283911935321184,2.869432032776363,10.184985959989483,8.764396808016958,8.508724332973747,11.344296367260311,11.427779904626265,10.99067891660917,11.29112040508203,10.914543574808663,10.758660303158486,-22.681388149849642,-22.170817628129676,21.865972455964098,-16.39729655589708,-16.093405663673465,15.436952428564078,22.882129616724505,22.33025419215193,-21.724396188566555,1
760578.0,673605.0,484354.0,22007925.0,19076551.0,15086804.0,883026513.0,764178905.0,639761922.0,40519357875.0,35325002227.0,30579386252.0,24882336.0,23125165.0,15646538.0,708873786.0,652358286.0,489657856.0,28270348400.0,25996868900.0,20779665162.0,1082109042.0,1025001947.0,679570230.0,30571658074.0,28746917094.0,21315008056.0,52264280934.0,49861245193.0,32890427972.0,246209825.15782598,223929355.10710874,169833615.56624287,719737055.3225691,999993682.5972774,71832551.20306626,-11116253.82865674,-2548357.3680198225,2294786.6652737595,25420158.201929796,-93399920.82201143,-30116974.221923236,268082545.28711048,231104549.74608266,174125552.37693092,-12684245.270351287,-106252861.41296443,-711020.8840930433,-677614186.316806,-1195384196.5591538,-312241091.1996855,0.00042561591732346633,0.0004935150770552433,0.0007239321663592346,1.4266402244415496e-06,2.6852455217535014e-06,4.3996088240042985e-07,-1.9216351611684847e-05,-5.61629261264583e-06,9.781749486902642e-06,5.038704056481783e-08,-2.5080330354491044e-07,-1.8446080964673773e-07,0.0004634266660871168,0.0005093283978833493,0.0007422269609608749,-2.5142313273359937e-08,-2.8531682274393096e-07,-4.3548693500580545e-09,-1.3431455942177784e-06,-3.209920338944864e-06,-1.9124180292238147e-06,3.0510774366705933,2.9987668469149917,2.8338188916548934,8.536595994469131,9.424544168975494,9.144220465877094,11.347835077288218,10.730967694664121,11.687778230577702,11.439445279684731,10.751137809197706,11.3385040709801,-22.83641146889298,-21.520712562092132,23.078722260440763,15.892155537218848,15.545315357094129,16.384788733899267,-23.742161676246592,21.947082649804322,22.945668714565432,1
856427.0,788168.0,504557.0,25920824.0,23268176.0,15437361.0,1073665742.0,948297582.0,646226303.0,50262783716.0,43889129642.0,30585421143.0,27974263.0,26468545.0,15792367.0,850846803.0,796630712.0,496900163.0,35200280161.0,32735012536.0,20998898325.0,1206973675.0,1154636871.0,677870251.0,36966966327.0,35187549392.0,21601002035.0,57921614065.0,55673977009.0,32621740717.0,289139895.85202014,261378023.7751342,173906793.71894556,264605894.97323185,460907793.59401584,171904658.06336853,4171081.948804854,15230346.184691574,13718935.857205452,-122337648.76923445,-10318375.291569436,-67128452.46270734,293224586.76110876,265760547.14896187,183577523.9886039,163925216.46864617,77592964.90898432,2180265.2881414187,-658606356.3198177,-951194250.9300344,-86997930.432875,0.0003942097115686521,0.000420757119609241,0.0006831185467659775,3.898285467889602e-07,8.357320470213316e-07,9.506311815291653e-07,5.686800872367696e-06,2.451727386551639e-05,5.388897883480955e-05,-1.802329756943374e-07,-1.8709592296357332e-08,-3.712197260840031e-07,0.00039977872797980496,0.000427811951093384,0.0007211058793290241,2.415015316438911e-07,1.4069392685288224e-07,1.2056847035226225e-08,-9.702866174470505e-07,-1.7247343817859035e-06,-4.810977569177307e-07,3.1001858208435125,3.0713128017798366,2.8525634768034016,9.794869395385708,8.61009756581397,7.884085901323919,12.52789673958343,11.529390901085364,11.907850763526481,11.763898006236644,11.398700192404448,11.78167110105231,24.087201932082877,-23.556554129152396,26.33356494439319,-16.944216265246624,-15.817500833854993,-15.734058280021717,24.03638510284298,22.87182787549732,-23.62643286988675,1
768717.0,664545.0,491879.0,22816447.0,19096675.0,15530075.0,926780125.0,769954231.0,666307025.0,42792838075.0,35703639697.0,32109263969.0,24115141.0,21491191.0,15032594.0,703907115.0,614112677.0,468481786.0,28272452605.0,24550487051.0,19811865666.0,1041228419.0,955668199.0,640136176.0,30096440059.0,27320323387.0,19924552488.0,50660443681.0,47431986433.0,30855854510.0,249560480.18427587,221183273.3438217,175976619.5433226,470375398.1578895,865824519.3247783,-40224565.34565924,-11859332.891782016,-3468209.0045970553,-6141672.746053445,-97230528.8596932,-150279517.5444762,-163700905.10695755,284721114.6866038,260649365.66519055,180716517.1635056,-64404656.68180664,82118118.96413364,88958210.24342217,132681461.50788407,-332692257.5535526,246327976.55057755,0.0004223211597231651,0.0005008451718290064,0.0007273415670676187,9.07879866664392e-07,2.4050211147759305e-06,-2.370531094372786e-07,-2.0069071900736098e-05,-7.853377466505605e-06,-2.5384587402142202e-05,-1.8766636163912645e-07,-4.174349475511115e-07,-9.6472909625831e-07,0.00048182208682773264,0.0005902117929630974,0.0007469323773227007,-1.2430856577498455e-07,2.2810142887665292e-07,5.242522863072788e-07,2.560908330970584e-07,-9.24127102294073e-07,1.4516704476710725e-06,3.0437627572921375,2.962152574022997,2.8314218099078694,8.288072120124916,8.08443686681237,8.528516279805674,11.636130304922917,11.513064385242938,10.65439317396455,12.208543826731225,11.058830419904266,12.49539968823131,24.30178783518577,22.81487075552572,24.515721860988723,-16.391922528745102,-15.458671063770902,-16.951917489650913,24.26275560112788,-22.37124883712279,-24.10018052040064,1
789938.0,684583.0,496669.0,23957648.0,19846630.0,15624764.0,988526896.0,800795428.0,672422186.0,46233739784.0,37079567110.0,32630693612.0,24829543.0,22074304.0,15160841.0,743377391.0,638855268.0,475553948.0,30419505269.0,25690036144.0,20255882630.0,1069099787.0,976486558.0,643240849.0,31872353183.0,28496882352.0,20290501756.0,51900674575.0,48306187690.0,30942134597.0,261926963.23071423,225425133.44565094,180881038.76573333,365472418.1036904,793318404.4368243,96178572.42037353,-9665824.030627755,-1097146.821168528,-1392595.2038721459,-65836936.814994454,-67910497.16885835,-182211762.84987703,288650934.57253224,264703038.56639442,180455573.8423377,55779746.8275811,258480417.28452757,139736091.42641225,150536315.38329914,-251155713.62273613,290354917.6383123,0.0004197533739107364,0.0004810055804403459,0.000733261588675704,6.589797837776447e-07,2.0458898798875224e-06,5.532363298345993e-07,-1.54900518772086e-05,-2.341059914118594e-06,-5.6453488908584426e-06,-1.1870994427442244e-07,-1.751344707482603e-07,-1.0481146100938024e-06,0.0004625801107867761,0.0005648156297560716,0.000731536824776825,1.0057592223876769e-07,6.665954891679705e-07,8.037869602419296e-07,2.714305749163951e-07,-6.477058012305371e-07,1.6701733550540817e-06,3.0543672389151535,2.980542554533658,2.834222139097666,8.553789729890388,8.152054488115185,9.88454037976951,12.282778109337048,13.767425715989862,10.574592914432209,12.2216689443644,11.09503341581256,11.651993346056354,-25.583673852464717,-23.827668467861056,-22.766931514837218,-16.51009339095947,-15.268416476232535,-16.781115929536416,24.475206196674055,-23.58860733067328,-23.826397596043368,1
