Dom_m00_R,Dom_m00_G,Dom_m00_B,Dom_m01_R,Dom_m01_G,Dom_m01_B,Dom_m02_R,Dom_m02_G,Dom_m02_B,Dom_m03_R,Dom_m03_G,Dom_m03_B,Dom_m10_R,Dom_m10_G,Dom_m10_B,Dom_m11_R,Dom_m11_G,Dom_m11_B,Dom_m12_R,Dom_m12_G,Dom_m12_B,Dom_m20_R,Dom_m20_G,Dom_m20_B,Dom_m21_R,Dom_m21_G,Dom_m21_B,Dom_m30_R,Dom_m30_G,Dom_m30_B,Dom_mu02_R,Dom_mu02_G,Dom_mu02_B,Dom_mu03_R,Dom_mu03_G,Dom_mu03_B,Dom_mu11_R,Dom_mu11_G,Dom_mu11_B,Dom_mu12_R,Dom_mu12_G,Dom_mu12_B,Dom_mu20_R,Dom_mu20_G,Dom_mu20_B,Dom_mu21_R,Dom_mu21_G,Dom_mu21_B,Dom_mu30_R,Dom_mu30_G,Dom_mu30_B,Dom_nu02_R,Dom_nu02_G,Dom_nu02_B,Dom_nu03_R,Dom_nu03_G,Dom_nu03_B,Dom_nu11_R,Dom_nu11_G,Dom_nu11_B,Dom_nu12_R,Dom_nu12_G,Dom_nu12_B,Dom_nu20_R,Dom_nu20_G,Dom_nu20_B,Dom_nu21_R,Dom_nu21_G,Dom_nu21_B,Dom_nu30_R,Dom_nu30_G,Dom_nu30_B,Dom_Hu_R1,Dom_Hu_G1,Dom_Hu_B1,Dom_Hu_R2,Dom_Hu_G2,Dom_Hu_B2,Dom_Hu_R3,Dom_Hu_G3,Dom_Hu_B3,Dom_Hu_R4,Dom_Hu_G4,Dom_Hu_B4,Dom_Hu_R5,Dom_Hu_G5,Dom_Hu_B5,Dom_Hu_R6,Dom_Hu_G6,Dom_Hu_B6,Dom_Hu_R7,Dom_Hu_G7,Dom_Hu_B7,Waldo
742815.0,202725.0,98940.0,23388345.0,7094100.0,2418675.0,971886855.0,317415330.0,103511895.0,45298008495.0,15941250030.0,5089399395.0,23179500.0,6212565.0,3509055.0,702487005.0,238948770.0,94949505.0,28340159655.0,11370567810.0,4162916055.0,967688790.0,260833125.0,164292165.0,28305892245.0,10770889410.0,4796861865.0,45629717850.0,12311188605.0,8387751465.0,235479160.16477862,69166446.98113208,44385265.167525776,-131554373.53815567,-7071467.648035114,388887012.77586657,-27344975.94747676,21548067.735849053,9167580.579896918,-265541485.28381237,135191490.99038786,43492883.10400976,244373805.44799182,70447312.30188678,39838283.93041239,-456253825.2913561,322677226.3559988,130312025.45122963,181702456.4384122,128021.85945127644,-264964341.4376525,0.00042676731261278927,0.0016829873387265745,0.004534140846635727,-2.766327717177644e-07,-3.8215653106760767e-07,0.0001262971861250492,-4.955827891691084e-05,0.0005243167280711893,0.0009365067757339296,-5.583811096847157e-07,7.306023840906613e-06,1.4124999220963989e-05,0.0004428873967064504,0.0017141538972463748,0.004069647657775247,-9.594113589889391e-07,1.74381352805863e-05,4.232088393816232e-05,3.820842500375377e-07,6.918562333000112e-09,-8.605134562912046e-05,3.0606531469253517,2.4688863969837787,2.0653102738420115,7.996369353078244,5.9583691184402445,5.428998061270777,10.958586995718676,8.487178733229051,7.782680105422255,11.807185733560496,9.46295509482062,7.473590247769735,-23.528405642058146,19.853670728534237,-15.12985263742168,-16.17182723937838,12.594839776081615,-10.460564610384667,-23.24140680553993,-18.43834247140671,-15.559451052882546,1
785910.0,136680.0,121890.0,25020600.0,5250195.0,2630325.0,1029836370.0,247839855.0,115137855.0,47453724690.0,12891656835.0,5983276395.0,26254035.0,3219630.0,3427455.0,813675930.0,129555300.0,93154050.0,32902861140.0,6524797200.0,4445985180.0,1149364305.0,111435510.0,132014265.0,35564407320.0,4480595310.0,3828640890.0,56131485615.0,4504680060.0,5692492245.0,233268793.1018819,46167719.076492526,58376762.16527196,-185539613.2814078,-175263147.6992712,979176859.8649352,-22159863.05645683,5881863.302238805,19191291.997907948,-88771442.70308365,234817020.35524392,380118521.06309444,272324499.1937054,35594001.82835821,35636811.74686192,453245877.6921641,-77006420.40696727,-99450019.96393646,-458562300.9174753,202806023.75055718,-23810075.5944397,0.0003776687168787582,0.0024713171239301632,0.0039291974120210914,-3.388477529807358e-07,-2.537629310816438e-05,0.00018877346562780188,-3.587743964999976e-05,0.00031485093459686483,0.0012917190343314357,-1.6212173431220702e-07,3.399907860576014e-05,7.328225728321725e-05,0.0004409010001617203,0.0019053154019127692,0.002398626838741534,8.277550248573306e-07,-1.1149734106172614e-05,-1.9172762035998212e-05,-8.374643156763161e-07,2.9364217009420323e-05,-4.590294839527064e-06,3.0869443261035108,2.358859916420553,2.1987455914547436,8.038717315921927,6.14455208574073,5.044947633815407,11.092180798304902,8.272399598021169,6.9545533084269655,11.907208291250006,8.271722701513427,7.4751758399647015,23.408376366915746,17.508509763039577,14.728655936535711,15.927384611249856,-11.353391550773075,10.013232829150136,-24.4918367206572,-16.54635347529418,15.084058324820814,1
686970.0,129540.0,227970.0,25719810.0,4197300.0,2984010.0,1146944100.0,172610010.0,73259970.0,56040357030.0,7776912480.0,2511388410.0,23816745.0,2972025.0,6112350.0,868927290.0,90303405.0,77154585.0,38111328960.0,3786487095.0,1975827465.0,1049647065.0,111352635.0,231814380.0,38065807890.0,2998753845.0,2809081785.0,50998780845.0,4997019015.0,10332858060.0,184007397.61692646,36610880.07874015,34200814.496644296,-678939217.6157663,-188424009.74827924,657110969.9334867,-22759619.498886336,-5994885.354330704,-2852931.4429530115,51837307.39917625,214798038.5326125,86262058.50209464,223938020.36191544,43165722.844488196,67929559.53020136,345670225.97734386,-334166616.59557354,-72263115.87788875,-919244600.9911187,461570273.9960245,474766591.90396917,0.0003899058395460662,0.002181736932564493,0.0006580835735544649,-1.735747170737922e-06,-3.119798247264195e-05,2.648161512430399e-05,-4.822691187088439e-05,-0.00035725070678179003,-5.489539786453409e-05,1.3252505868310693e-07,3.556481708594737e-05,3.4763666071712205e-06,0.0004745175626975162,0.0025723569482108866,0.0013070837038106754,8.837258198981665e-07,-5.532906481195385e-05,-2.9122083025869e-06,-2.3501017086472573e-06,7.642370702787797e-05,1.913312474748522e-05,3.063273484121426,2.322932246356233,2.7066004760546543,7.783504639160719,6.1784234172638826,6.363256228238759,10.57194889713976,7.719320360281554,8.880716232000767,11.248444807864853,7.698354623006497,8.971955246922668,-22.446903752365618,15.41440869653825,-17.9832920915102,-17.008037709552827,10.800752947787743,-12.836295761405307,-22.225539457900936,16.150001798468697,18.143071792524044,1
996540.0,30855.0,17085.0,30818535.0,1273980.0,808605.0,1290424185.0,61235700.0,41154195.0,60988875045.0,3179238510.0,2160544365.0,31259940.0,954210.0,686970.0,960789510.0,40934385.0,34661385.0,40136620560.0,1970660655.0,1766362305.0,1318974240.0,37138710.0,36701130.0,40466400840.0,1572800985.0,1834441695.0,62630861100.0,1629403590.0,2068393230.0,337344429.4997441,8634013.388429757,2884247.9104477623,216698187.61868954,-62121977.41479392,-60229554.29939849,-5940932.318321397,1535763.8429752106,2148222.761194027,25434921.210525483,-49912417.05791961,-91748591.73869482,338397596.0081883,7629174.2975206645,9078784.029850744,49129677.87020687,-55617624.593607105,-75318117.94497634,26617719.236542452,8992075.432689035,-137417703.9229227,0.00033969102474591396,0.009069046240829975,0.009881039158381044,2.1858403585829763e-07,-0.0003714765423110888,-0.0015786003383449017,-5.982257925970123e-06,0.0016131447428146689,0.007359517587719537,2.565627239909123e-08,-0.0002984659033511303,-0.002404705790140943,0.00034075151716611487,0.008013577391052634,0.031102673311987614,4.9557236206260306e-08,-0.0003325818612893857,-0.0019740675131083994,2.6849363901023652e-08,5.377074634363346e-05,-0.0036016808762848796,3.167208541708393,1.7674454274792628,1.387388704002941,9.840811073086018,4.9384360083346035,3.1758691182400907,14.1307862921986,5.888356579844273,4.4959836853220345,13.126931887776909,6.25525812151778,4.3124877184271995,26.756171801568257,12.716435834192268,8.819828126333228,-18.386982493901005,8.803645450767224,5.948489222828957,-28.13399647647305,-12.366597195837917,8.927977687604518,1
978435.0,43350.0,22695.0,29904360.0,1840590.0,1156170.0,1247315160.0,86052810.0,59446110.0,58972946280.0,4271963490.0,3083748150.0,30203985.0,1652910.0,1044225.0,915004005.0,68768145.0,52613130.0,38062346265.0,3145404345.0,2665892910.0,1262777085.0,78073860.0,51963135.0,38049554445.0,3222940665.0,2601148410.0,59507907465.0,4131812940.0,2688937515.0,333334418.29554343,7903523.999999996,546393.3707865132,474970974.2324911,-52886245.552941374,-334522.2055291414,-8134313.717748162,-1412469.0000000056,-583680.6741573109,55339676.544318266,-15795136.976470575,-9826237.154399743,330389435.45738864,15049373.999999994,3917052.134831454,-43076307.74114216,15729645.211764991,7659540.689307439,128331673.95553686,7255027.905882587,-62407370.49741143,0.0003481899242750912,0.004205741470209087,0.001060828178816589,5.015764315570552e-07,-0.0001351667845489003,-4.311213035753624e-06,-8.496830576017463e-06,-0.0007516241424312478,-0.0011332218501945678,5.843952365610063e-08,-4.0369246375823056e-05,-0.00012663733830597495,0.00034511369423364553,0.008008298112650308,0.007604995786353435,-4.548922332858134e-08,4.020186237725909e-05,9.87136612213651e-05,1.355201613790708e-07,1.854241653189448e-05,-0.0008042858284697883,3.15907653311397,1.9131406768905415,2.0621901373339284,9.525422881336594,4.776784703803284,4.319094595534891,12.38861216384918,7.07098146324983,6.568050082888808,12.609708158558025,8.022516605676284,6.057729084978278,25.49191357429522,15.576181571399765,12.39223254415214,-17.6051230268336,-10.412143477549854,8.221029486736072,25.14968537679647,16.321166251906586,-12.882346812036834,1
994755.0,30855.0,18870.0,30553080.0,1310700.0,1037340.0,1273031400.0,62314860.0,57467820.0,59944689060.0,3177431580.0,3206537280.0,30739740.0,1212015.0,949365.0,934431180.0,50264325.0,51689775.0,38711154240.0,2334350325.0,2828138955.0,1283961210.0,56364435.0,52488435.0,38759442060.0,2264224305.0,2849977155.0,60394573320.0,2942814495.0,2991270105.0,334618728.0492182,6637190.578512401,442156.21621621365,289501861.25858927,-33549407.992623482,-1252919.1234476743,-9714600.015380634,-1221270.8677685885,-499641.4864864899,-31081129.473032475,-9681617.63916409,-8180108.864134335,334047296.2548065,8755283.801652899,4725112.094594591,-75970688.53929402,-34154166.330510534,14806572.951059384,72496190.82060425,40931128.27675676,-124914059.34258561,0.00033815668901804866,0.006971611643131485,0.0012417436127314455,2.933330739253302e-07,-0.00020061850244187243,-2.5614936734382494e-05,-9.817313560084448e-06,-0.0012828057444541669,-0.0014031842180340535,-3.149245123937972e-08,-5.789406574360337e-05,-0.000167235831199214,0.00033757921541182105,0.009196426977422189,0.013269920330677422,-7.697607020754102e-08,-0.0002042348318898559,0.00030270862843147006,7.345559164571424e-08,0.000244759658946727,-0.0025537687688018266,3.170223004737152,1.7913426620933637,1.838282787423797,9.413579179129735,4.93808913045511,3.816579990556645,12.518483750326267,6.462296162065614,5.293894637599464,13.31362064623254,6.701529069505684,5.126060841513669,26.427921932191065,-13.341163514291974,10.339309065466635,-18.480813489242532,9.994734016200733,7.034500427720734,26.341079163535802,13.599370777106035,-11.248742887987703,1
933810.0,64005.0,46665.0,28321575.0,2512005.0,2067540.0,1168540305.0,121645455.0,102628320.0,54434616675.0,6390084525.0,5503956720.0,28635225.0,2196060.0,2069835.0,861876540.0,85646850.0,88861890.0,35368507650.0,4169934420.0,4335201450.0,1199579415.0,92613960.0,100620705.0,36160382610.0,3547731870.0,4165529040.0,56803176015.0,4373461140.0,5152020765.0,309573694.57536864,23056764.741035853,11023870.16393443,215737988.25733697,-193954344.05533212,-19942171.46645134,-6602778.575914765,-541943.0677290874,-2844242.1311475406,-64195338.778548434,38726068.84620888,35136733.92725943,321482038.8735664,17265479.0438247,8812777.704918033,183219942.9846259,-49900371.28061449,-40259207.994266674,301695534.92373925,11022755.255630583,-92814730.88327456,0.00035501525039317394,0.0056282135116413725,0.005062342787181294,2.560237908026668e-07,-0.00018713919470104024,-4.239301167025874e-05,-7.5719840881001426e-06,-0.00013228964820483278,-0.0013061228428395291,-7.618284623262893e-08,3.736531591037254e-05,7.469356955128755e-05,0.0003686715910541326,0.004214546296101449,0.004046972704330308,2.1743349297212655e-07,-4.814697676517643e-05,-8.55829104271575e-05,3.580326077170936e-07,1.0635438726429786e-05,-0.00019730529226097122,3.1404493239316063,2.0068831128262885,2.0405142563341756,9.38107852909311,5.684353460908497,5.1048646513965865,12.30006462964301,7.91659139178202,6.650694227215258,12.517696676974786,7.239097833935998,7.502911722579913,-25.020492503862435,14.891323502946921,-15.011489300141632,-17.22053930679149,10.091627018507788,-10.093587098907426,-25.153854410877443,15.08571840276566,-14.611687894328568,1
952170.0,53550.0,38760.0,29781450.0,1651125.0,1468545.0,1241127330.0,77484045.0,74202705.0,58047052500.0,4111506525.0,4170098895.0,31502700.0,1044480.0,353940.0,973729485.0,44878980.0,17776815.0,40644336525.0,2229573120.0,999733875.0,1341903840.0,40282860.0,10627380.0,41414744565.0,1867819920.0,591079035.0,64112403960.0,1772288760.0,443965200.0,309639503.13872534,26574357.500000004,18562240.164473683,-141714509.59920377,83663091.66666682,-47883080.7197887,-11594653.457418283,12674180.000000004,4366680.394736842,306738454.93673015,-63309162.47619037,-8744936.359072024,299631864.1028388,19910526.285714287,7395348.947368421,210635701.22360116,131351343.52380942,108677810.02770084,-111442150.37209973,209881017.654422,211858015.01385042,0.00034152883272716984,0.00926709943236554,0.012355571853139855,-1.6018730067842734e-07,0.00012607681281307176,-0.00016189098426210865,-1.278877023457173e-05,0.004419782727905978,0.0029065906323164927,3.4672247216993725e-07,-9.540428482686742e-05,-2.9566317229346352e-05,0.00033049052125968924,0.006943265771917233,0.004922561312030279,2.3809251784410058e-07,0.00019794103254248743,0.000367435790854699,-1.259688743262345e-07,0.0003162819978164428,0.0007162843755839314,3.1726182191951944,1.7902072007950298,1.7625031831455036,9.110107556569892,4.07811530091576,4.050401571679801,11.67273046180383,6.235236260479491,5.648552419581246,13.261208553995877,6.813115596761087,6.28918023942724,26.772540169293883,-13.535337828307135,12.261801239252945,-17.869446098632224,8.855156098036144,-8.809623374446863,25.72995554865835,-13.448833891290077,13.141012451939671,1
926670.0,64770.0,53040.0,29441535.0,1878840.0,1580745.0,1236092355.0,84317790.0,72403935.0,58028956935.0,4382654400.0,3917046585.0,31338225.0,1137300.0,425595.0,972241560.0,45335685.0,18808035.0,40646761320.0,2213959215.0,1012922985.0,1339617255.0,42343260.0,10853565.0,41384418180.0,1911501675.0,577723665.0,63980783415.0,1902846210.0,445028295.0,300695737.91276824,29816635.984251972,25293174.158653844,-350341539.3048932,206940129.98449978,251581362.48081562,-23415414.08503027,12345029.881889762,6124076.322115384,332335607.3708578,17212349.883749582,66920745.78564165,279817815.98651624,22373346.614173226,7438574.350961538,406731118.20159024,249679603.24229664,155976471.73932138,-248353498.74541163,373628921.02982205,238564058.61293456,0.00035016849177213325,0.007107401492863818,0.008990757906698751,-4.2381749018418286e-07,0.0001938250813453139,0.0003883020436801903,-2.726789641678806e-05,0.002942688902206583,0.0021768753604793074,4.0203523480033336e-07,1.612149908580638e-05,0.00010328850315829203,0.0003258555750577205,0.0053331421160294845,0.0026441292319015677,4.920334655091714e-07,0.00023385589548208298,0.00024074113497585663,-3.0043984143467186e-07,0.00034994979474010874,0.0003682105486454987,3.170037842659917,1.90516064205802,1.9342378251250665,8.447907499769363,4.422672892910021,4.227422773862043,11.230669395745299,6.457478007342223,6.9396511739192235,13.824631914846979,6.49905143518946,6.209006833104556,26.40153652693437,14.746037841074365,13.516650030645298,-18.048796845885516,8.714529076607802,8.433799471951623,26.698600846448798,-12.977379161300625,-12.790880656955895,1
955740.0,54570.0,34170.0,29201835.0,2174640.0,1524645.0,1211863785.0,107045430.0,73904865.0,56753345955.0,5736290280.0,3839021685.0,29666445.0,1844415.0,1390260.0,909480705.0,68973675.0,57930900.0,37892924775.0,3336285615.0,2644433130.0,1244471145.0,78409695.0,69933240.0,38284624155.0,2788926075.0,2800093290.0,58824099465.0,3771753705.0,3732804750.0,319626181.2926895,20385009.813084114,5876115.335820892,194042893.89145574,-154224460.24281558,17053214.69592293,3047331.9837246602,-4527124.626168232,-4101671.1940298476,90106334.05138722,79066187.12114532,3526116.255291118,323616143.7046425,16070191.752336442,13368333.134328362,71670786.99731061,-29711747.980608962,13479713.430607738,105079821.70655979,35264369.37243429,-200361884.1545999,0.0003499152101325283,0.006845465992686324,0.005032692016702875,2.172943010592147e-07,-0.00022170136881144797,7.901213784935276e-05,3.336109098184747e-06,-0.0015202483568684043,-0.00351294123644876,1.0090342648495435e-07,0.0001136595445616194,1.6337446552086998e-05,0.00035428327701038186,0.0053965120520059195,0.01144952057554535,8.025881934978817e-08,-4.2711351926346834e-05,6.245514378022722e-05,1.1767112907482369e-07,5.069337864974234e-05,-0.0009283305870982887,3.152304912276615,1.9121484037191674,1.782984488506384,10.196553100570913,4.94523042127462,4.043165681928984,13.458534350517768,7.0314219310166965,6.0146006386461055,12.86546369324429,7.01355984288971,6.069690672244748,26.036530460072743,14.073514843503093,12.139198948302406,18.161255581493208,9.4862164940201,8.15356529608766,26.721608320319596,-14.43608296209429,12.57517230574445,1
929475.0,62220.0,52785.0,27350280.0,2868750.0,2682090.0,1098771540.0,150874320.0,143168220.0,50148959940.0,8362326690.0,7817371290.0,30068070.0,1882410.0,950640.0,901241400.0,87067710.0,48076170.0,36644823450.0,4637418270.0,2591401800.0,1274287020.0,78461970.0,40065090.0,38052852360.0,3798467250.0,2022323910.0,60745100910.0,3616912860.0,1966644150.0,293975481.92592597,18606133.524590172,6886951.3043478355,516282608.55028147,-309698327.6363877,-157108157.33459473,16472973.135802483,276265.327868859,-227363.9130434736,130640245.37249234,47376466.24160168,36096017.94580961,301599391.47325104,21511352.704918038,22944385.07246377,-509484245.1550129,164139611.47272217,-5257690.407477449,9336583.900176203,-58496459.16151554,418644195.3126096,0.0003402794207315933,0.004806136706095554,0.0024717580682472357,6.198594305725828e-07,-0.0003207109906151218,-0.0002454270460373092,1.90676233257792e-05,7.136189424510177e-05,-8.160193990898077e-05,1.5684934329638374e-07,4.906114132468673e-05,5.638751805409307e-05,0.0003491041686577742,0.005556581742049587,0.008234843897913147,-6.116971768122836e-07,0.00016997630499446356,-8.213319076346581e-06,1.1209693071217846e-08,-6.057655366868189e-05,0.0006539864634617265,3.16153905908077,1.9845263013319896,1.9703483425673551,8.814692134666354,6.233930982626984,4.478341679161995,11.20497022988451,6.134820868058592,6.546985831285136,13.548053041901444,7.64104632514584,6.244914732120438,-26.413256238253425,14.5796749981377,13.582503066188192,18.451880745655117,-10.783680043140757,8.585647507524376,-25.948737054851705,14.86972881544082,12.643724808589967,1
993225.0,32640.0,18615.0,30677010.0,1296165.0,927945.0,1286503050.0,59344875.0,46966155.0,60985765320.0,2932130505.0,2410762095.0,30922320.0,1135005.0,843795.0,951423615.0,44104800.0,40856865.0,39910439385.0,1964496030.0,1998708105.0,1299215820.0,48463005.0,45135255.0,39898367175.0,1813097430.0,2162178915.0,61426860240.0,2359270455.0,2542527225.0,339004806.86264443,7872947.6953125,708732.3287671193,309307689.3248523,-49794384.80895996,-1128205.4625632956,-3651337.6675224695,-967312.6171875,-1205737.808219176,82973555.20707913,-22303489.989624023,-9999389.887408055,336503570.32605904,8994979.5703125,6887067.945205482,-2200207.7499640062,-44140362.943725586,21526584.449239623,25154180.816825826,48472459.76623535,-127762836.04616241,0.0003436454288840593,0.007389874551810469,0.002045295968969942,3.1460933917189366e-07,-0.00025870510339279516,-2.3863305259880512e-05,-3.701320669664359e-06,-0.0009079596575568703,-0.0034795797774249135,8.439575307494425e-08,-0.00011587705533310657,-0.0002115026927397043,0.00034110995302957196,0.008443060108259612,0.019875052589818275,-2.2379201363146898e-09,-0.00022932981706598465,0.0004553208373479065,2.558533291385603e-08,0.0002518370849170642,-0.0027023832613880736,3.1644645456731877,1.8004385804913103,1.6591525443503146,10.21305179473826,5.355880327784636,3.4361273683742044,12.809524948954978,6.264682816354726,5.207067630064976,12.959905255450494,6.590636372993346,5.061636060592848,25.880203292378305,-13.022221315453123,10.200941697762575,-18.53476281582429,11.017420237862208,6.7810264134281395,26.25492520460921,-13.891693772164666,-11.01936837413189,1
1003170.0,29325.0,11985.0,31255860.0,1123275.0,521985.0,1310370540.0,55010385.0,27433155.0,61819416930.0,2935690815.0,1573550175.0,31898715.0,782850.0,219555.0,990910365.0,33875985.0,11598930.0,41567820555.0,1653181065.0,652641900.0,1354610235.0,29602950.0,8600895.0,42115581975.0,1278578925.0,479482620.0,64721485995.0,1204918860.0,402253065.0,336528833.86883575,11984068.69565217,4699042.340425532,21561749.821589015,-89529977.46691889,-30567859.610683575,-2960833.520589773,3889426.3043478266,2036609.0425531901,85270634.3979296,-113320914.92438538,-27311799.472612124,340297587.4415353,8704258.695652174,4578834.255319148,98162903.00260909,-63004312.032136254,30268304.33454056,6196127.561528971,-50082921.66351614,76931295.15617925,0.0003344053435846519,0.013935682664616759,0.03271397229032141,2.1391816405788734e-08,-0.0006079577838440646,-0.0019438821605895545,-2.9421507196488328e-06,0.004522822098347024,0.014178542553474768,8.459859570484595e-08,-0.0007695113329618274,-0.0017368216304505157,0.0003381503163968647,0.010121753312157443,0.03187710305604957,9.738925719231391e-08,-0.00042783392780178816,0.0019248327353166982,6.147294367100074e-09,-0.00034009058110438757,0.004892242183449437,3.1722717680949977,1.618750661305256,1.1898274850325206,10.312918719459061,4.016059330567607,3.0942987436209917,12.87079559727895,5.3633988623996425,3.7914563015440015,13.650843741953627,5.637502280420335,5.001869672001342,26.955877275968906,11.20938911733905,9.504489757393344,-18.827248327012732,7.694892236269797,-7.930288858833292,-27.27899328987814,11.4141104514515,9.605173352936376,1
989145.0,34170.0,21165.0,30647685.0,1251285.0,1002150.0,1290415005.0,53980185.0,48418890.0,61414446585.0,2528893905.0,2385317430.0,30731835.0,1233180.0,936105.0,951402450.0,42431490.0,42551340.0,40174172880.0,1740842670.0,1958627970.0,1288737105.0,54330810.0,49746165.0,39879384210.0,1766197320.0,2228061990.0,60806086455.0,2727405540.0,2795165925.0,340826627.30085075,8158875.335820893,967691.2048192817,311851092.15398306,-45374530.37870331,1072965.3026559488,-793232.6875483021,-2726825.3731343304,-1772667.8313252986,131308058.25515635,-7568602.000445438,-15017524.407025976,333926958.391338,9825895.970149253,8343255.9036144605,-1577478.843641082,-26544692.3958565,29417396.83843808,16583961.52674592,57406562.51280932,-143079334.75105256,0.00034834822094973817,0.006987797961954668,0.002160231269446054,3.204773709981203e-07,-0.0002102324232151304,1.646417584986869e-05,-8.107382856056001e-07,-0.002335432765020574,-0.00395722567333365,1.3494024025961093e-07,-3.506737206147144e-05,-0.00023043723972708272,0.0003412962854574757,0.008415544178391259,0.01862511739511392,-1.6211143245431532e-09,-0.0001229887110523222,0.000451396884311663,1.704269930278525e-08,0.00026598006954102303,-0.0021954888214860743,3.1613747189592263,1.8123850378887385,1.6822426860086492,10.281008818686747,4.622412494834932,3.476603430366501,12.591389729051222,6.787885390721328,5.3923240379476365,12.903896346733271,6.784211799302758,5.214384676327115,25.699561969073844,-13.66972835924818,10.522999844756368,18.401298908685902,9.196272483327835,6.953663022111777,26.00276273796134,13.787634769210603,-11.328214924549702,1
1005465.0,24225.0,14790.0,31503720.0,871590.0,525810.0,1326054570.0,39755520.0,27003990.0,62875361730.0,1984409490.0,1468886700.0,31706190.0,698190.0,496740.0,980483160.0,29988510.0,25913610.0,40933064610.0,1468099770.0,1472479140.0,1337560680.0,27907710.0,27345690.0,41083096410.0,1255965780.0,1534581330.0,63434808270.0,1279888350.0,1613961300.0,338964642.6147604,8396629.263157895,8310537.931034484,85561727.34316485,-50156036.34681433,-82059607.02734831,-12950656.22115133,4868368.736842102,8253646.551724139,-70998636.33227107,-28013729.42160675,-21345185.85017835,337742203.65711397,7785139.263157892,10662077.586206898,-9239188.140745964,-28747272.452077437,7977541.284185521,-44268591.90120187,26806954.36786699,-20674189.583828796,0.0003352899100539765,0.01430794976687278,0.03799205524187616,8.44038291802937e-08,-0.0005491155522420631,-0.003084672046406509,-1.2810257512506455e-05,0.008295754540334863,0.03773197335024871,-7.003781900040754e-08,-0.0003066983681752269,-0.0008023789109232902,0.00033408072361791044,0.01326596399749577,0.04874224075623936,-9.114155146359539e-09,-0.0003147293035443016,0.0002998807755706133,-4.366950954479138e-08,0.00029348642005627744,-0.0007771557408274135,3.1743333447329625,1.5595015869723612,1.0618091422287297,9.181857988773675,3.5585186748135187,2.2357959316217215,13.395873111274101,5.788115632277421,4.732087104584343,13.73053628839661,6.127026920195014,4.989276467714128,-27.69572641958271,-12.66034366470009,10.24815025207543,18.36663847367742,8.93700564053922,6.2165715151020935,-27.330839260660454,-12.100485637713767,9.887770645961568,1
938910.0,60945.0,44625.0,27920715.0,2785875.0,2194530.0,1130260725.0,147215835.0,115337520.0,51872091585.0,8200036275.0,6256530060.0,30038745.0,1808970.0,1053405.0,905145195.0,81619635.0,49620450.0,36989865735.0,4341873525.0,2541904260.0,1270234815.0,74180520.0,48398745.0,38186353785.0,3471478965.0,2215810770.0,60487613895.0,3356538990.0,2484505035.0,299972064.6265616,19869875.27196651,7416804.6857142765,420347938.4119383,-345946034.90572536,-144914164.9743668,11871890.74008692,-1070730.0627615156,-2182998.1714285696,123119127.20976245,70100798.5620881,33986942.32359241,309198931.7151005,20486657.322175726,23532367.542857144,-346729950.30092597,144154015.7550639,-61238764.72946969,64191601.0295353,-61458093.54405564,231021399.37665325,0.00034027722547945054,0.005349571274594446,0.0037244348710912894,4.920950656265543e-07,-0.0003772794530453239,-0.00034448099418908537,1.3467034162868018e-05,-0.0002882729110370918,-0.0010962179614703016,1.4413372696215759e-07,7.645004790054128e-05,8.079165817329979e-05,0.0003507438425514913,0.005515627653576343,0.011817052489567256,-4.059115843237836e-07,0.0001572104973921105,-0.0001455730056523509,7.514815045993247e-08,-6.702454596373212e-05,0.0005491697885455175,3.1605087115402712,1.9639623178831727,1.8085074204375529,9.078316588249486,6.443721861481879,4.1530617555369025,11.515536763346374,6.092326556246362,6.9887218171046985,13.255612075495083,7.314086499851332,6.195857603896052,-25.653963147228904,14.026708880608481,-13.708108270589836,17.840563239506498,-11.249059608137513,8.581404197395193,-26.262712118096474,14.703431272281412,12.791309524895567,1
934575.0,61455.0,48450.0,27645570.0,2825400.0,2430150.0,1114876830.0,148883790.0,129053460.0,51023988360.0,8267926710.0,7036742850.0,30063735.0,1837275.0,1000110.0,903363510.0,84291270.0,48730500.0,36825167100.0,4488681360.0,2559795060.0,1272760335.0,75770445.0,44283300.0,38123611290.0,3630192750.0,2119839480.0,60645957165.0,3450874965.0,2231825790.0,297095977.07230556,18985731.90871369,7162252.105263147,468194863.6142199,-322762967.5813094,-154793986.45429286,14051159.034106351,-177638.7136929471,-1432912.1052631573,130127990.16174093,53945953.13458786,39603663.19113623,305659607.7708048,20842783.692946058,23638924.10526316,-429790606.8562302,157260149.4369932,-42160974.98060964,38228169.0370583,-60621172.92677448,341810930.6227147,0.0003401484155523558,0.0050270464488171955,0.0030511393360376613,5.544868440468769e-07,-0.0003447391784537104,-0.0002995847010753816,1.6087324807371063e-05,-4.703521934978623e-05,-0.0006104245459665128,1.5411159795721287e-07,5.761901281266172e-05,7.664801372700615e-05,0.0003499530094824887,0.00551875704612687,0.010070247477909373,-5.090043819726029e-07,0.0001679676424054424,-8.15973758149976e-05,4.5273920007193354e-08,-6.474873343829901e-05,0.0006615329692096324,3.1610870757904506,1.9769203253482446,1.8820202614683323,8.94640757157916,6.600969442978724,4.294492490146912,11.34615272413029,6.109774694604816,6.722915398028208,13.378582334934714,7.504469414778614,6.161018161756954,-25.85745942320016,14.346197351562257,14.441060204012654,18.02088444521995,-10.807511047702949,8.456930254434727,-25.931802544172697,14.727466863408065,12.603030718885602,1
